# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-11-12T00:00:00.0
# Date end (ISO 8601): 2025-11-13T00:00:00.0
# Latitude (positive North, ISO 19115): -48.8485
# Longitude (positive East, ISO 19115): -26.3054
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2025-11-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-11-12T18:18:00.0/2025-11-12T18:19:00.0;9.7836;6.8829;5.3150;1.5679;12.5899;3.4922;0.2747;3.2175;0.6506;1.0000
2025-11-12T18:19:00.0/2025-11-12T18:20:00.0;9.7233;6.8308;5.2678;1.5629;12.5555;3.4387;0.2575;3.1812;0.6137;1.0000
2025-11-12T18:20:00.0/2025-11-12T18:21:00.0;9.6629;6.7787;5.2207;1.5580;12.5209;3.3856;0.2406;3.1450;0.5770;1.0000
2025-11-12T18:21:00.0/2025-11-12T18:22:00.0;9.6024;6.7265;5.1735;1.5530;12.4860;3.3329;0.2239;3.1090;0.5404;1.0000
2025-11-12T18:22:00.0/2025-11-12T18:23:00.0;9.5419;6.6743;5.1264;1.5479;12.4507;3.2806;0.2076;3.0731;0.5041;1.0000
2025-11-12T18:23:00.0/2025-11-12T18:24:00.0;9.4813;6.6221;5.0793;1.5429;12.4151;3.2288;0.1914;3.0373;0.4679;1.0000
2025-11-12T18:24:00.0/2025-11-12T18:25:00.0;9.4206;6.5699;5.0322;1.5378;12.3793;3.1773;0.1756;3.0017;0.4319;1.0000
2025-11-12T18:25:00.0/2025-11-12T18:26:00.0;9.3598;6.5177;4.9851;1.5326;12.3430;3.1262;0.1600;2.9662;0.3962;1.0000
2025-11-12T18:26:00.0/2025-11-12T18:27:00.0;9.2989;6.4654;4.9380;1.5274;12.3065;3.0755;0.1447;2.9309;0.3606;1.0000
2025-11-12T18:27:00.0/2025-11-12T18:28:00.0;9.2380;6.4131;4.8909;1.5222;12.2696;3.0253;0.1296;2.8957;0.3252;1.0000
2025-11-12T18:28:00.0/2025-11-12T18:29:00.0;9.1770;6.3609;4.8439;1.5170;12.2324;2.9754;0.1148;2.8606;0.2900;1.0000
2025-11-12T18:29:00.0/2025-11-12T18:30:00.0;9.1159;6.3086;4.7969;1.5117;12.1948;2.9260;0.1003;2.8257;0.2549;1.0000
2025-11-12T18:30:00.0/2025-11-12T18:31:00.0;9.0548;6.2562;4.7499;1.5063;12.1569;2.8769;0.0860;2.7909;0.2202;1.0000
2025-11-12T18:31:00.0/2025-11-12T18:32:00.0;8.9936;6.2039;4.7029;1.5010;12.1186;2.8241;0.0734;2.7507;0.1891;1.0000
2025-11-12T18:32:00.0/2025-11-12T18:33:00.0;8.9323;6.1516;4.6560;1.4956;12.0800;2.7512;0.0679;2.6833;0.1761;1.0000
2025-11-12T18:33:00.0/2025-11-12T18:34:00.0;8.8709;6.0992;4.6091;1.4901;12.0410;2.6791;0.0625;2.6166;0.1632;1.0000
2025-11-12T18:34:00.0/2025-11-12T18:35:00.0;8.8095;6.0469;4.5622;1.4847;12.0016;2.6078;0.0572;2.5506;0.1504;1.0000
2025-11-12T18:35:00.0/2025-11-12T18:36:00.0;8.7480;5.9945;4.5154;1.4791;11.9619;2.5373;0.0519;2.4854;0.1376;1.0000
2025-11-12T18:36:00.0/2025-11-12T18:37:00.0;8.6865;5.9422;4.4686;1.4736;11.9218;2.4677;0.0468;2.4209;0.1249;1.0000
2025-11-12T18:37:00.0/2025-11-12T18:38:00.0;8.6249;5.8898;4.4218;1.4680;11.8813;2.3989;0.0418;2.3571;0.1123;1.0000
2025-11-12T18:38:00.0/2025-11-12T18:39:00.0;8.5632;5.8374;4.3751;1.4623;11.8405;2.3310;0.0369;2.2941;0.0998;1.0000
2025-11-12T18:39:00.0/2025-11-12T18:40:00.0;8.5015;5.7851;4.3284;1.4567;11.7992;2.2639;0.0320;2.2318;0.0873;1.0000
2025-11-12T18:40:00.0/2025-11-12T18:41:00.0;8.4397;5.7327;4.2818;1.4510;11.7575;2.1976;0.0273;2.1703;0.0749;1.0000
2025-11-12T18:41:00.0/2025-11-12T18:42:00.0;8.3778;5.6804;4.2352;1.4452;11.7155;2.1322;0.0227;2.1095;0.0627;1.0000
2025-11-12T18:42:00.0/2025-11-12T18:43:00.0;8.3159;5.6281;4.1886;1.4394;11.6730;2.0676;0.0181;2.0495;0.0505;1.0000
2025-11-12T18:43:00.0/2025-11-12T18:44:00.0;8.2539;5.5757;4.1422;1.4336;11.6301;2.0038;0.0137;1.9901;0.0383;1.0000
2025-11-12T18:44:00.0/2025-11-12T18:45:00.0;8.1919;5.5234;4.0957;1.4277;11.5868;1.9409;0.0093;1.9316;0.0263;1.0000
2025-11-12T18:45:00.0/2025-11-12T18:46:00.0;8.1298;5.4711;4.0493;1.4218;11.5431;1.8788;0.0050;1.8738;0.0144;1.0000
2025-11-12T18:46:00.0/2025-11-12T18:47:00.0;8.0677;5.4188;4.0030;1.4158;11.4989;1.8263;0.0016;1.8247;0.0045;1.0000
2025-11-12T18:47:00.0/2025-11-12T18:48:00.0;8.0055;5.3666;3.9568;1.4098;11.4543;1.8177;0.0016;1.8161;0.0045;1.0000
2025-11-12T18:48:00.0/2025-11-12T18:49:00.0;7.9433;5.3143;3.9106;1.4038;11.4092;1.8089;0.0016;1.8073;0.0046;1.0000
2025-11-12T18:49:00.0/2025-11-12T18:50:00.0;7.8810;5.2621;3.8644;1.3977;11.3637;1.7999;0.0016;1.7983;0.0046;1.0000
2025-11-12T18:50:00.0/2025-11-12T18:51:00.0;7.8187;5.2099;3.8184;1.3915;11.3178;1.7908;0.0016;1.7892;0.0047;1.0000
2025-11-12T18:51:00.0/2025-11-12T18:52:00.0;7.7563;5.1577;3.7724;1.3854;11.2714;1.7815;0.0016;1.7799;0.0047;1.0000
2025-11-12T18:52:00.0/2025-11-12T18:53:00.0;7.6939;5.1056;3.7264;1.3791;11.2245;1.7720;0.0016;1.7704;0.0048;1.0000
2025-11-12T18:53:00.0/2025-11-12T18:54:00.0;7.6314;5.0535;3.6806;1.3729;11.1771;1.7623;0.0016;1.7608;0.0048;1.0000
2025-11-12T18:54:00.0/2025-11-12T18:55:00.0;7.5689;5.0014;3.6348;1.3666;11.1292;1.7525;0.0016;1.7510;0.0049;1.0000
2025-11-12T18:55:00.0/2025-11-12T18:56:00.0;7.5064;4.9493;3.5891;1.3602;11.0809;1.7426;0.0016;1.7410;0.0049;1.0000
2025-11-12T18:56:00.0/2025-11-12T18:57:00.0;7.4438;4.8973;3.5435;1.3538;11.0320;1.7325;0.0016;1.7309;0.0050;1.0000
2025-11-12T18:57:00.0/2025-11-12T18:58:00.0;7.3812;4.8453;3.4979;1.3474;10.9826;1.7222;0.0016;1.7206;0.0050;1.0000
2025-11-12T18:58:00.0/2025-11-12T18:59:00.0;7.3185;4.7934;3.4525;1.3409;10.9328;1.7117;0.0016;1.7101;0.0050;1.0000
2025-11-12T18:59:00.0/2025-11-12T19:00:00.0;7.2558;4.7415;3.4071;1.3343;10.8824;1.7011;0.0016;1.6995;0.0051;1.0000
2025-11-12T19:00:00.0/2025-11-12T19:01:00.0;7.1931;4.6896;3.3619;1.3277;10.8314;1.6904;0.0016;1.6888;0.0051;1.0000
2025-11-12T19:01:00.0/2025-11-12T19:02:00.0;7.1303;4.6378;3.3167;1.3211;10.7800;1.6971;0.0140;1.6831;0.0456;1.0000
2025-11-12T19:02:00.0/2025-11-12T19:03:00.0;7.0675;4.5860;3.2716;1.3144;10.7279;1.7906;0.0874;1.7031;0.2868;1.0000
2025-11-12T19:03:00.0/2025-11-12T19:04:00.0;7.0047;4.5343;3.2266;1.3076;10.6754;1.8816;0.1589;1.7227;0.5256;1.0000
2025-11-12T19:04:00.0/2025-11-12T19:05:00.0;6.9418;4.4826;3.1818;1.3009;10.6222;1.9700;0.2282;1.7418;0.7620;1.0000
2025-11-12T19:05:00.0/2025-11-12T19:06:00.0;6.8789;4.4310;3.1370;1.2940;10.5685;2.0560;0.2956;1.7603;0.9959;1.0000
2025-11-12T19:06:00.0/2025-11-12T19:07:00.0;6.8160;4.3794;3.0923;1.2871;10.5143;2.1394;0.3610;1.7784;1.2274;1.0000
2025-11-12T19:07:00.0/2025-11-12T19:08:00.0;6.7530;4.3279;3.0478;1.2802;10.4594;2.2203;0.4244;1.7960;1.4563;1.0000
2025-11-12T19:08:00.0/2025-11-12T19:09:00.0;6.6900;4.2765;3.0033;1.2732;10.4039;2.2988;0.4858;1.8130;1.6827;1.0000
2025-11-12T19:09:00.0/2025-11-12T19:10:00.0;6.6270;4.2251;2.9590;1.2661;10.3478;2.3747;0.5452;1.8296;1.9065;1.0000
2025-11-12T19:10:00.0/2025-11-12T19:11:00.0;6.5640;4.1738;2.9148;1.2590;10.2911;2.4482;0.6026;1.8456;2.1276;1.0000
2025-11-12T19:11:00.0/2025-11-12T19:12:00.0;6.5009;4.1226;2.8707;1.2518;10.2338;2.5192;0.6581;1.8611;2.3460;1.0000
2025-11-12T19:12:00.0/2025-11-12T19:13:00.0;6.4379;4.0714;2.8268;1.2446;10.1759;2.5878;0.7116;1.8762;2.5617;1.0000
2025-11-12T19:13:00.0/2025-11-12T19:14:00.0;6.3748;4.0203;2.7830;1.2373;10.1173;2.6539;0.7632;1.8906;2.7746;1.0000
2025-11-12T19:14:00.0/2025-11-12T19:15:00.0;6.3116;3.9693;2.7393;1.2300;10.0580;2.7175;0.8129;1.9046;2.9847;1.0000
2025-11-12T19:15:00.0/2025-11-12T19:16:00.0;6.2485;3.9183;2.6957;1.2226;9.9981;2.7787;0.8606;1.9180;3.1919;1.0000
2025-11-12T19:16:00.0/2025-11-12T19:17:00.0;6.1854;3.8675;2.6523;1.2151;9.9375;2.7990;0.8865;1.9125;3.3216;1.0000
2025-11-12T19:17:00.0/2025-11-12T19:18:00.0;6.1222;3.8167;2.6090;1.2076;9.8763;2.6288;0.8133;1.8155;3.0785;1.0000
2025-11-12T19:18:00.0/2025-11-12T19:19:00.0;6.0590;3.7660;2.5659;1.2001;9.8143;2.4621;0.7420;1.7201;2.8381;1.0000
2025-11-12T19:19:00.0/2025-11-12T19:20:00.0;5.9958;3.7153;2.5229;1.1924;9.7516;2.2990;0.6727;1.6263;2.6002;1.0000
2025-11-12T19:20:00.0/2025-11-12T19:21:00.0;5.9326;3.6648;2.4801;1.1847;9.6883;2.1396;0.6054;1.5341;2.3650;1.0000
2025-11-12T19:21:00.0/2025-11-12T19:22:00.0;5.8694;3.6144;2.4375;1.1769;9.6242;1.9837;0.5401;1.4436;2.1325;1.0000
2025-11-12T19:22:00.0/2025-11-12T19:23:00.0;5.8062;3.5640;2.3950;1.1691;9.5593;1.8314;0.4767;1.3547;1.9027;1.0000
2025-11-12T19:23:00.0/2025-11-12T19:24:00.0;5.7430;3.5138;2.3526;1.1612;9.4937;1.6826;0.4153;1.2674;1.6757;1.0000
2025-11-12T19:24:00.0/2025-11-12T19:25:00.0;5.6797;3.4637;2.3105;1.1532;9.4274;1.5375;0.3558;1.1817;1.4516;1.0000
2025-11-12T19:25:00.0/2025-11-12T19:26:00.0;5.6165;3.4136;2.2685;1.1452;9.3603;1.3958;0.2982;1.0977;1.2304;1.0000
2025-11-12T19:26:00.0/2025-11-12T19:27:00.0;5.5532;3.3637;2.2266;1.1371;9.2924;1.2578;0.2425;1.0153;1.0120;1.0000
2025-11-12T19:27:00.0/2025-11-12T19:28:00.0;5.4900;3.3139;2.1850;1.1289;9.2237;1.1232;0.1887;0.9345;0.7967;1.0000
2025-11-12T19:28:00.0/2025-11-12T19:29:00.0;5.4267;3.2642;2.1436;1.1206;9.1542;0.9922;0.1369;0.8553;0.5844;1.0000
2025-11-12T19:29:00.0/2025-11-12T19:30:00.0;5.3635;3.2146;2.1023;1.1123;9.0839;0.8646;0.0868;0.7778;0.3753;1.0000
2025-11-12T19:30:00.0/2025-11-12T19:31:00.0;5.3002;3.1651;2.0612;1.1039;9.0128;0.7406;0.0387;0.7019;0.1692;1.0000
2025-11-12T19:31:00.0/2025-11-12T19:32:00.0;5.2370;3.1158;2.0204;1.0954;8.9408;0.6362;0.0000;0.6362;0.0000;1.0000
2025-11-12T19:32:00.0/2025-11-12T19:33:00.0;5.1737;3.0666;1.9797;1.0868;8.8680;0.6140;0.0000;0.6140;0.0000;1.0000
2025-11-12T19:33:00.0/2025-11-12T19:34:00.0;5.1105;3.0175;1.9393;1.0782;8.7943;0.5922;0.0000;0.5922;0.0000;1.0000
2025-11-12T19:34:00.0/2025-11-12T19:35:00.0;5.0472;2.9685;1.8990;1.0695;8.7198;0.5708;0.0000;0.5708;0.0000;1.0000
2025-11-12T19:35:00.0/2025-11-12T19:36:00.0;4.9840;2.9197;1.8590;1.0606;8.6443;0.5499;0.0000;0.5499;0.0000;1.0000
2025-11-12T19:36:00.0/2025-11-12T19:37:00.0;4.9208;2.8710;1.8192;1.0517;8.5680;0.5293;0.0000;0.5293;0.0000;1.0000
2025-11-12T19:37:00.0/2025-11-12T19:38:00.0;4.8575;2.8224;1.7797;1.0428;8.4907;0.5092;0.0000;0.5092;0.0000;1.0000
2025-11-12T19:38:00.0/2025-11-12T19:39:00.0;4.7943;2.7740;1.7403;1.0337;8.4126;0.4895;0.0000;0.4895;0.0000;1.0000
2025-11-12T19:39:00.0/2025-11-12T19:40:00.0;4.7311;2.7258;1.7012;1.0245;8.3335;0.4702;0.0000;0.4702;0.0000;1.0000
2025-11-12T19:40:00.0/2025-11-12T19:41:00.0;4.6679;2.6777;1.6624;1.0153;8.2534;0.4513;0.0000;0.4513;0.0000;1.0000
2025-11-12T19:41:00.0/2025-11-12T19:42:00.0;4.6048;2.6297;1.6238;1.0059;8.1724;0.4328;0.0000;0.4328;0.0000;1.0000
2025-11-12T19:42:00.0/2025-11-12T19:43:00.0;4.5416;2.5820;1.5855;0.9965;8.0904;0.4147;0.0000;0.4147;0.0000;1.0000
2025-11-12T19:43:00.0/2025-11-12T19:44:00.0;4.4785;2.5343;1.5474;0.9870;8.0074;0.3970;0.0000;0.3970;0.0000;1.0000
2025-11-12T19:44:00.0/2025-11-12T19:45:00.0;4.4153;2.4869;1.5096;0.9773;7.9235;0.3797;0.0000;0.3797;0.0000;1.0000
2025-11-12T19:45:00.0/2025-11-12T19:46:00.0;4.3522;2.4396;1.4720;0.9676;7.8385;0.3628;0.0000;0.3628;0.0000;1.0000
2025-11-12T19:46:00.0/2025-11-12T19:47:00.0;4.2891;2.3925;1.4348;0.9577;7.7525;0.3621;0.0012;0.3609;0.0064;1.0000
2025-11-12T19:47:00.0/2025-11-12T19:48:00.0;4.2261;2.3456;1.3978;0.9478;7.6654;0.4380;0.0081;0.4299;0.0445;1.0000
2025-11-12T19:48:00.0/2025-11-12T19:49:00.0;4.1630;2.2989;1.3611;0.9378;7.5773;0.5106;0.0147;0.4960;0.0816;1.0000
2025-11-12T19:49:00.0/2025-11-12T19:50:00.0;4.1000;2.2524;1.3248;0.9276;7.4882;0.5800;0.0209;0.5592;0.1179;1.0000
2025-11-12T19:50:00.0/2025-11-12T19:51:00.0;4.0370;2.2060;1.2888;0.9172;7.3986;0.6462;0.0267;0.6195;0.1532;1.0000
2025-11-12T19:51:00.0/2025-11-12T19:52:00.0;3.9740;2.1599;1.2533;0.9067;7.3085;0.7091;0.0322;0.6769;0.1877;1.0000
2025-11-12T19:52:00.0/2025-11-12T19:53:00.0;3.9111;2.1140;1.2180;0.8960;7.2174;0.7689;0.0373;0.7316;0.2212;1.0000
2025-11-12T19:53:00.0/2025-11-12T19:54:00.0;3.8482;2.0684;1.1831;0.8853;7.1251;0.8255;0.0421;0.7833;0.2538;1.0000
2025-11-12T19:54:00.0/2025-11-12T19:55:00.0;3.7853;2.0229;1.1485;0.8744;7.0317;0.8789;0.0466;0.8323;0.2854;1.0000
2025-11-12T19:55:00.0/2025-11-12T19:56:00.0;3.7224;1.9776;1.1142;0.8634;6.9371;0.9293;0.0508;0.8785;0.3161;1.0000
2025-11-12T19:56:00.0/2025-11-12T19:57:00.0;3.6596;1.9326;1.0803;0.8523;6.8414;0.9765;0.0546;0.9219;0.3457;1.0000
2025-11-12T19:57:00.0/2025-11-12T19:58:00.0;3.5968;1.8878;1.0468;0.8411;6.7446;1.0207;0.0581;0.9626;0.3744;1.0000
2025-11-12T19:58:00.0/2025-11-12T19:59:00.0;3.5340;1.8433;1.0136;0.8297;6.6466;1.0619;0.0613;1.0006;0.4019;1.0000
2025-11-12T19:59:00.0/2025-11-12T20:00:00.0;3.4713;1.7990;0.9807;0.8183;6.5474;1.1000;0.0642;1.0359;0.4285;1.0000
2025-11-12T20:00:00.0/2025-11-12T20:01:00.0;3.4086;1.7549;0.9482;0.8067;6.4470;1.1352;0.0668;1.0684;0.4540;1.0000
2025-11-12T20:01:00.0/2025-11-12T20:02:00.0;3.3460;1.7111;0.9161;0.7950;6.3454;1.1466;0.0675;1.0790;0.4678;1.0000
2025-11-12T20:02:00.0/2025-11-12T20:03:00.0;3.2834;1.6676;0.8844;0.7832;6.2426;1.0544;0.0608;0.9936;0.4292;1.0000
2025-11-12T20:03:00.0/2025-11-12T20:04:00.0;3.2208;1.6243;0.8531;0.7712;6.1385;0.9656;0.0544;0.9112;0.3916;1.0000
2025-11-12T20:04:00.0/2025-11-12T20:05:00.0;3.1583;1.5813;0.8222;0.7591;6.0333;0.8803;0.0484;0.8319;0.3549;1.0000
2025-11-12T20:05:00.0/2025-11-12T20:06:00.0;3.0958;1.5386;0.7917;0.7469;5.9267;0.7984;0.0426;0.7557;0.3191;1.0000
2025-11-12T20:06:00.0/2025-11-12T20:07:00.0;3.0333;1.4962;0.7616;0.7346;5.8189;0.7198;0.0372;0.6826;0.2844;1.0000
2025-11-12T20:07:00.0/2025-11-12T20:08:00.0;2.9709;1.4541;0.7320;0.7222;5.7099;0.6446;0.0321;0.6125;0.2507;1.0000
2025-11-12T20:08:00.0/2025-11-12T20:09:00.0;2.9086;1.4123;0.7028;0.7096;5.5995;0.5727;0.0274;0.5453;0.2180;1.0000
2025-11-12T20:09:00.0/2025-11-12T20:10:00.0;2.8463;1.3708;0.6740;0.6968;5.4879;0.5040;0.0229;0.4812;0.1864;1.0000
2025-11-12T20:10:00.0/2025-11-12T20:11:00.0;2.7840;1.3297;0.6457;0.6840;5.3750;0.4387;0.0187;0.4199;0.1558;1.0000
2025-11-12T20:11:00.0/2025-11-12T20:12:00.0;2.7218;1.2888;0.6178;0.6710;5.2608;0.3765;0.0148;0.3616;0.1264;1.0000
2025-11-12T20:12:00.0/2025-11-12T20:13:00.0;2.6596;1.2484;0.5905;0.6579;5.1453;0.3175;0.0113;0.3062;0.0980;1.0000
2025-11-12T20:13:00.0/2025-11-12T20:14:00.0;2.5975;1.2082;0.5636;0.6446;5.0284;0.2616;0.0079;0.2536;0.0708;1.0000
2025-11-12T20:14:00.0/2025-11-12T20:15:00.0;2.5354;1.1684;0.5372;0.6312;4.9102;0.2088;0.0049;0.2039;0.0447;1.0000
2025-11-12T20:15:00.0/2025-11-12T20:16:00.0;2.4734;1.1290;0.5113;0.6177;4.7907;0.1591;0.0021;0.1570;0.0198;1.0000
2025-11-12T20:16:00.0/2025-11-12T20:17:00.0;2.4115;1.0900;0.4859;0.6041;4.6699;0.1279;0.0004;0.1274;0.0041;1.0000
2025-11-12T20:17:00.0/2025-11-12T20:18:00.0;2.3496;1.0513;0.4611;0.5903;4.5477;0.1732;0.0028;0.1703;0.0281;1.0000
2025-11-12T20:18:00.0/2025-11-12T20:19:00.0;2.2878;1.0131;0.4367;0.5764;4.4242;0.2149;0.0050;0.2099;0.0507;1.0000
2025-11-12T20:19:00.0/2025-11-12T20:20:00.0;2.2260;0.9753;0.4130;0.5623;4.2994;0.2531;0.0069;0.2462;0.0720;1.0000
2025-11-12T20:20:00.0/2025-11-12T20:21:00.0;2.1643;0.9379;0.3897;0.5481;4.1732;0.2879;0.0086;0.2793;0.0920;1.0000
2025-11-12T20:21:00.0/2025-11-12T20:22:00.0;2.1026;0.9009;0.3671;0.5338;4.0457;0.3193;0.0100;0.3092;0.1106;1.0000
2025-11-12T20:22:00.0/2025-11-12T20:23:00.0;2.0410;0.8643;0.3450;0.5194;3.9168;0.3473;0.0113;0.3360;0.1278;1.0000
2025-11-12T20:23:00.0/2025-11-12T20:24:00.0;1.9795;0.8283;0.3234;0.5048;3.7867;0.3721;0.0123;0.3598;0.1435;1.0000
2025-11-12T20:24:00.0/2025-11-12T20:25:00.0;1.9181;0.7926;0.3025;0.4901;3.6551;0.3937;0.0131;0.3806;0.1579;1.0000
2025-11-12T20:25:00.0/2025-11-12T20:26:00.0;1.8567;0.7575;0.2822;0.4753;3.5223;0.4121;0.0137;0.3985;0.1708;1.0000
2025-11-12T20:26:00.0/2025-11-12T20:27:00.0;1.7953;0.7229;0.2625;0.4604;3.3882;0.4276;0.0141;0.4135;0.1822;1.0000
2025-11-12T20:27:00.0/2025-11-12T20:28:00.0;1.7341;0.6888;0.2434;0.4453;3.2532;0.4400;0.0144;0.4257;0.1921;1.0000
2025-11-12T20:28:00.0/2025-11-12T20:29:00.0;1.6729;0.6552;0.2251;0.4301;3.1182;0.4497;0.0145;0.4352;0.2007;1.0000
2025-11-12T20:29:00.0/2025-11-12T20:30:00.0;1.6117;0.6222;0.2074;0.4148;2.9819;0.4565;0.0144;0.4421;0.2077;1.0000
2025-11-12T20:30:00.0/2025-11-12T20:31:00.0;1.5507;0.5897;0.1903;0.3994;2.8444;0.4607;0.0143;0.4464;0.2131;1.0000
2025-11-12T20:31:00.0/2025-11-12T20:32:00.0;1.4897;0.5578;0.1739;0.3839;2.7058;0.4578;0.0138;0.4440;0.2147;1.0000
2025-11-12T20:32:00.0/2025-11-12T20:33:00.0;1.4288;0.5265;0.1582;0.3683;2.5659;0.4321;0.0126;0.4195;0.2036;1.0000
2025-11-12T20:33:00.0/2025-11-12T20:34:00.0;1.3680;0.4958;0.1431;0.3526;2.4249;0.4069;0.0114;0.3955;0.1924;1.0000
2025-11-12T20:34:00.0/2025-11-12T20:35:00.0;1.3072;0.4657;0.1288;0.3369;2.2827;0.3821;0.0102;0.3719;0.1811;1.0000
2025-11-12T20:35:00.0/2025-11-12T20:36:00.0;1.2466;0.4362;0.1151;0.3211;2.1396;0.3579;0.0091;0.3488;0.1697;1.0000
2025-11-12T20:36:00.0/2025-11-12T20:37:00.0;1.1860;0.4073;0.1021;0.3052;1.9954;0.3343;0.0081;0.3262;0.1583;1.0000
2025-11-12T20:37:00.0/2025-11-12T20:38:00.0;1.1254;0.3792;0.0899;0.2893;1.8503;0.3112;0.0071;0.3040;0.1468;1.0000
2025-11-12T20:38:00.0/2025-11-12T20:39:00.0;1.0650;0.3517;0.0783;0.2734;1.7045;0.2886;0.0062;0.2824;0.1352;1.0000
2025-11-12T20:39:00.0/2025-11-12T20:40:00.0;1.0047;0.3249;0.0675;0.2574;1.5579;0.2667;0.0054;0.2613;0.1236;0.5000
2025-11-12T20:40:00.0/2025-11-12T20:41:00.0;0.9444;0.2989;0.0575;0.2414;1.4108;0.2453;0.0046;0.2407;0.1119;0.5000
2025-11-12T20:41:00.0/2025-11-12T20:42:00.0;0.8842;0.2736;0.0482;0.2254;1.2633;0.2245;0.0038;0.2207;0.1002;0.5000
2025-11-12T20:42:00.0/2025-11-12T20:43:00.0;0.8241;0.2491;0.0397;0.2094;1.1157;0.2044;0.0031;0.2013;0.0885;0.5000
2025-11-12T20:43:00.0/2025-11-12T20:44:00.0;0.7641;0.2254;0.0320;0.1934;0.9695;0.1850;0.0025;0.1824;0.0769;0.5000
2025-11-12T20:44:00.0/2025-11-12T20:45:00.0;0.7042;0.2027;0.0253;0.1775;0.8319;0.1664;0.0020;0.1644;0.0660;0.5000
2025-11-12T20:45:00.0/2025-11-12T20:46:00.0;0.6443;0.1821;0.0205;0.1615;0.7382;0.1494;0.0016;0.1478;0.0586;0.5000
2025-11-12T20:46:00.0/2025-11-12T20:47:00.0;0.5846;0.1620;0.0163;0.1457;0.6461;0.1329;0.0013;0.1316;0.0513;0.5000
2025-11-12T20:47:00.0/2025-11-12T20:48:00.0;0.5249;0.1424;0.0125;0.1299;0.5538;0.1169;0.0010;0.1159;0.0439;0.5000
2025-11-12T20:48:00.0/2025-11-12T20:49:00.0;0.4654;0.1235;0.0093;0.1142;0.4616;0.1013;0.0007;0.1006;0.0366;0.5000
2025-11-12T20:49:00.0/2025-11-12T20:50:00.0;0.4059;0.1051;0.0065;0.0986;0.0000;0.0862;0.0005;0.0857;0.0000;0.5000
2025-11-12T20:50:00.0/2025-11-12T20:51:00.0;0.3465;0.0873;0.0042;0.0831;0.0000;0.0717;0.0003;0.0713;0.0000;0.5000
2025-11-12T20:51:00.0/2025-11-12T20:52:00.0;0.2872;0.0702;0.0024;0.0678;0.0000;0.0576;0.0002;0.0575;0.0000;0.5000
2025-11-12T20:52:00.0/2025-11-12T20:53:00.0;0.2281;0.0538;0.0012;0.0527;0.0000;0.0442;0.0001;0.0441;0.0000;0.5000
2025-11-12T20:53:00.0/2025-11-12T20:54:00.0;0.1690;0.0382;0.0005;0.0377;0.0000;0.0313;0.0000;0.0313;0.0000;0.5000
2025-11-12T20:54:00.0/2025-11-12T20:55:00.0;0.1100;0.0236;0.0006;0.0229;0.0000;0.0193;0.0001;0.0193;0.0000;0.5000
2025-11-12T20:55:00.0/2025-11-12T20:56:00.0;0.0511;0.0113;0.0029;0.0084;0.0000;0.0093;0.0002;0.0091;0.0000;0.5000
2025-11-12T20:56:00.0/2025-11-12T20:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000
